timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,25,25,0,0,0
10,29437,29389,25,25,0,0,0
20,29367,29455,35,37,0,0,0
30,28584,28567,52,50,0,0,0
40,27299,27281,74,71,0,0,0
50,25674,25953,108,108,0,0,0
60,23289,23185,150,125,0,0,0
70,20276,22254,203,199,0,0,0
80,16590,17032,302,270,0,0,0
90,11327,13295,385,353,0,0,0
100,8034,9830,428,425,0,0,0
110,6859,6512,493,487,0,0,0
120,4609,4652,508,483,0,0,0
130,4575,4982,492,506,0,0,0
140,4915,4189,501,503,0,0,0
150,4459,4570,485,526,0,0,0
160,5108,4425,511,477,0,0,0
170,4502,4826,510,496,0,0,0
180,4211,4204,504,533,0,0,0
190,4163,3776,501,520,0,0,0
200,4438,4347,498,487,0,0,0
210,9475,9647,218,230,23,13,543
220,21839,21422,70,68,7,10,442
230,28163,28267,21,36,5,2,178
240,30066,28909,15,37,1,3,39
250,30213,28613,15,44,0,0,7
260,30196,27924,26,68,0,0,0
270,29332,26151,37,100,0,0,0
280,28563,23902,46,154,0,0,0
290,27783,20142,67,202,0,0,0
300,26258,16899,101,271,0,0,0
310,23938,12853,123,361,0,0,0
320,22156,9463,172,415,0,0,0
330,18889,6677,254,475,0,0,0
340,13776,5067,339,507,0,0,0
350,9619,4212,408,504,0,0,0
360,7241,4357,464,528,0,0,0
370,5587,4280,504,506,0,0,0
380,4565,4271,507,503,0,0,0
390,4552,4185,485,507,0,0,0
400,5084,4658,495,497,0,0,0
410,4935,4254,502,495,0,0,0
420,4865,4667,498,518,0,0,0
430,4746,4200,467,514,0,0,0
440,5289,3962,512,498,0,0,0
450,3842,4503,507,490,0,0,0
460,4380,4449,512,498,0,0,0
470,4126,4440,509,519,0,0,0
480,4350,4426,507,502,0,0,0
490,4929,4562,492,478,0,0,0
500,5230,5174,477,519,0,0,0
510,5222,4466,488,509,0,0,0
520,4931,4302,500,517,0,0,0
530,4210,4363,511,494,0,0,0
540,4153,4858,514,479,0,0,0
550,4118,5399,500,529,0,0,0
560,4164,4051,507,489,0,0,0
570,4328,4748,499,481,0,0,0
580,4215,5137,512,508,0,0,0
590,4684,4272,504,498,0,0,0
600,4631,5034,508,491,0,0,0
