timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,62500,62500,0,100,0,0,0
10,62500,57524,0,102,0,0,0
20,62500,57381,0,148,0,0,0
30,62500,55025,0,193,0,0,0
40,62500,52864,0,284,0,0,0
50,62500,48310,0,383,0,0,0
60,62500,43522,0,534,0,0,0
70,62500,35834,0,734,0,0,0
80,62500,26609,0,1028,0,0,0
90,62500,15455,0,1328,0,0,0
100,62500,8092,0,1611,0,0,0
110,62500,3540,0,1813,0,0,0
120,62500,1969,0,1888,0,0,0
130,62500,1548,0,1891,0,0,0
140,62500,1552,0,1837,0,0,0
150,62500,2046,0,1747,0,0,0
160,62500,2338,0,1752,0,0,0
170,62500,2012,0,1768,0,0,0
180,62500,2097,0,1817,0,0,0
190,62500,1978,0,1777,0,0,0
200,62500,2754,0,1768,0,0,0
210,62500,2395,0,1667,0,11,37
220,62500,2577,0,1662,0,4,20
230,62500,3628,0,1723,0,3,10
240,62500,3214,0,1741,0,0,4
250,62500,2586,0,1774,0,0,0
260,62500,2359,0,1782,0,0,0
270,62500,2020,0,1820,0,0,0
280,62500,1652,0,1800,0,0,0
290,62500,2025,0,1771,0,0,0
300,62500,2237,0,1739,0,0,0
310,62500,2526,0,1761,0,0,0
320,62500,2718,0,1779,0,0,0
330,62500,1820,0,1752,0,0,0
340,62500,2034,0,1774,0,0,0
350,62500,2286,0,1759,0,0,0
360,62500,2627,0,1777,0,0,0
370,62500,2243,0,1800,0,0,0
380,62500,1725,0,1797,0,0,0
390,62500,2051,0,1795,0,0,0
400,62500,1791,0,1786,0,0,0
410,62500,2195,0,1756,0,0,0
420,62500,2173,0,1743,0,0,0
430,62500,2788,0,1773,0,0,0
440,62500,2327,0,1795,0,0,0
450,62500,1992,0,1755,0,0,0
460,62500,2127,0,1768,0,0,0
470,62500,2861,0,1757,0,0,0
480,62500,2612,0,1776,0,0,0
490,62500,2335,0,1772,0,0,0
500,62500,1777,0,1735,0,0,0
510,62500,2269,0,1739,0,0,0
520,62500,2293,0,1802,0,0,0
530,62500,2230,0,1806,0,0,0
540,62500,2401,0,1785,0,0,0
550,62500,1816,0,1802,0,0,0
560,62500,2096,0,1784,0,0,0
570,62500,1965,0,1781,0,0,0
580,62500,2234,0,1764,0,0,0
590,62500,2829,0,1751,0,0,0
600,62500,2326,0,1765,0,0,0
610,62500,2813,0,1770,0,0,0
620,62500,1795,0,1797,0,0,0
630,62500,1901,0,1824,0,0,0
640,62500,1853,0,1804,0,0,0
650,62500,2218,0,1782,0,0,0
660,62500,1939,0,1775,0,0,0
670,62500,1784,0,1737,0,0,0
680,62500,2020,0,1775,0,0,0
690,62500,2343,0,1824,0,0,0
700,62500,1902,0,1810,0,0,0
710,62500,1957,0,1800,0,0,0
720,62500,1835,0,1753,0,0,0
730,62500,2141,0,1757,0,0,0
740,62500,1709,0,1764,0,0,0
750,62500,2336,0,1768,0,0,0
760,62500,2454,0,1795,0,0,0
770,62500,1977,0,1752,0,0,0
780,62500,2051,0,1756,0,0,0
790,62500,2470,0,1785,0,0,0
800,62500,2335,0,1808,0,0,0
810,62500,1663,0,1783,0,0,0
820,62500,2214,0,1753,0,0,0
830,62500,2129,0,1727,0,0,0
840,62500,2731,0,1756,0,0,0
850,62500,2319,0,1770,0,0,0
860,62500,1846,0,1823,0,0,0
870,62500,2008,0,1801,0,0,0
880,62500,1787,0,1798,0,0,0
890,62500,2562,0,1803,0,0,0
900,62500,2343,0,1775,0,0,0
910,62500,2417,0,1793,0,0,0
920,62500,2074,0,1784,0,0,0
930,62500,2232,0,1738,0,0,0
940,62500,2767,0,1742,0,0,0
950,62500,2243,0,1774,0,0,0
960,62500,1852,0,1786,0,0,0
970,62500,2066,0,1784,0,0,0
980,62500,1916,0,1773,0,0,0
990,62500,2580,0,1776,0,0,0
1000,62500,2107,0,1818,0,0,0
