timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,0,25,0,0,0
10,31250,29440,0,23,0,0,0
20,31250,29460,0,34,0,0,0
30,31250,28600,0,51,0,0,0
40,31250,27356,0,80,0,0,0
50,31250,25157,0,118,0,0,0
60,31250,22606,0,165,0,0,0
70,31250,19076,0,245,0,0,0
80,31250,14381,0,315,0,0,0
90,31250,10535,0,398,0,0,0
100,31250,7261,0,466,0,0,0
110,31250,5681,0,494,0,0,0
120,31250,4862,0,490,0,0,0
130,31250,4624,0,523,0,0,0
140,31250,4353,0,469,0,0,0
150,31250,5490,0,510,0,0,0
160,31250,4365,0,526,0,0,0
170,31250,3797,0,493,0,0,0
180,31250,4750,0,498,0,0,0
190,31250,4541,0,505,0,0,0
200,31250,4216,0,520,0,0,0
210,31250,4515,0,494,0,0,38
220,31250,4714,0,477,0,2,59
230,31250,5375,0,456,0,5,96
240,31250,6465,0,428,0,2,148
250,31250,7700,0,406,0,2,200
260,31250,9671,0,320,0,6,330
270,31250,14845,0,222,0,8,454
280,31250,20640,0,127,0,5,449
290,31250,24813,0,67,0,4,411
300,31250,27981,0,40,0,1,274
310,31250,29016,0,22,0,1,146
320,31250,29857,0,24,0,0,62
330,31250,29608,0,30,0,0,25
340,31250,29138,0,36,0,0,11
350,31250,28487,0,47,0,0,2
360,31250,27876,0,67,0,0,4
370,31250,26214,0,95,0,0,3
380,31250,23896,0,143,0,0,4
390,31250,20650,0,200,0,0,2
400,31250,17324,0,259,0,0,1
410,31250,13893,0,342,0,0,1
420,31250,10097,0,402,0,0,2
430,31250,7299,0,470,0,0,1
440,31250,5406,0,502,0,1,1
450,31250,4787,0,510,0,0,4
460,31250,4491,0,493,0,0,7
470,31250,5035,0,501,0,0,20
480,31250,4546,0,491,0,4,34
490,31250,5269,0,468,0,1,48
500,31250,5580,0,476,0,2,82
510,31250,5621,0,459,0,3,121
520,31250,6444,0,427,0,2,197
530,31250,8360,0,372,0,11,275
540,31250,11345,0,306,0,11,398
550,31250,15557,0,203,0,6,526
560,31250,22174,0,87,0,4,544
570,31250,27758,0,19,0,3,422
580,31250,30388,0,7,0,0,213
590,31250,30868,0,5,0,0,77
600,31250,30877,0,6,0,0,12
610,31250,30824,0,10,0,0,0
620,31250,30525,0,13,0,0,0
630,31250,30324,0,18,0,0,0
640,31250,29914,0,29,0,0,0
650,31250,29066,0,43,0,0,0
660,31250,28050,0,60,0,0,0
670,31250,26834,0,90,0,0,0
680,31250,24286,0,125,0,0,0
690,31250,22008,0,167,0,0,0
700,31250,19172,0,239,0,0,0
710,31250,15009,0,311,0,0,0
720,31250,10687,0,408,0,0,0
730,31250,7163,0,436,0,0,0
740,31250,6354,0,491,0,0,0
750,31250,5195,0,494,0,0,0
760,31250,4813,0,475,0,0,0
770,31250,4981,0,520,0,0,0
780,31250,3694,0,509,0,0,0
790,31250,3875,0,524,0,0,0
800,31250,3542,0,523,0,0,0
810,31250,4505,0,497,0,0,0
820,31250,4374,0,514,0,0,0
830,31250,3919,0,512,0,0,0
840,31250,4270,0,523,0,0,0
850,31250,3516,0,529,0,0,0
860,31250,4246,0,482,0,0,0
870,31250,4713,0,487,0,0,0
880,31250,4672,0,502,0,0,0
890,31250,4618,0,511,0,0,0
900,31250,4176,0,542,0,0,0
910,31250,3665,0,512,0,0,0
920,31250,4455,0,477,0,0,0
930,31250,4697,0,503,0,0,0
940,31250,4210,0,521,0,0,0
950,31250,3997,0,500,0,0,0
960,31250,4292,0,501,0,0,0
970,31250,5077,0,488,0,0,0
980,31250,5206,0,473,0,0,0
990,31250,5144,0,511,0,0,0
1000,31250,4081,0,502,0,0,0
