timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,31250,31250,0,25,0,0,0
10,31250,29413,0,25,0,0,0
20,31250,29287,0,47,0,0,0
30,31250,27716,0,58,0,0,0
40,31250,27076,0,89,0,0,0
50,31250,24651,0,123,0,0,0
60,31250,22306,0,170,0,0,0
70,31250,19066,0,240,0,0,0
80,31250,14679,0,310,0,0,0
90,31250,11201,0,403,0,0,0
100,31250,7213,0,469,0,0,0
110,31250,5835,0,481,0,0,0
120,31250,5009,0,499,0,0,0
130,31250,4766,0,506,0,0,0
140,31250,4486,0,490,0,0,0
150,31250,4371,0,505,0,0,0
160,31250,4212,0,484,0,0,0
170,31250,4820,0,502,0,0,0
180,31250,4607,0,541,0,0,0
190,31250,3770,0,505,0,0,0
200,31250,4347,0,509,0,0,0
210,31250,5597,0,440,0,0,58
220,31250,8655,0,350,0,0,114
230,31250,15420,0,198,0,9,194
240,31250,24820,0,36,0,4,243
250,31250,30294,0,4,0,1,105
260,31250,31098,0,1,0,0,14
270,31250,31179,0,1,0,0,0
280,31250,31154,0,2,0,0,0
290,31250,31097,0,2,0,0,0
300,31250,31106,0,2,0,0,0
310,31250,31092,0,5,0,0,0
320,31250,30922,0,5,0,0,0
330,31250,30854,0,8,0,0,0
340,31250,30649,0,13,0,0,0
350,31250,30172,0,16,0,0,0
360,31250,30194,0,24,0,0,0
370,31250,29397,0,37,0,0,0
380,31250,28389,0,49,0,0,0
390,31250,27678,0,74,0,0,0
400,31250,25565,0,102,0,0,0
410,31250,23660,0,146,0,0,0
420,31250,20353,0,213,0,0,0
430,31250,15793,0,291,0,0,0
440,31250,11848,0,372,0,0,0
450,31250,8373,0,467,0,0,0
460,31250,5582,0,489,0,0,0
470,31250,4988,0,484,0,0,0
480,31250,4996,0,504,0,0,0
490,31250,4203,0,511,0,0,0
500,31250,4319,0,519,0,0,0
510,31250,4401,0,496,0,0,0
520,31250,4917,0,507,0,0,0
530,31250,4297,0,494,0,0,0
540,31250,4647,0,508,0,0,0
550,31250,4289,0,506,0,0,0
560,31250,4502,0,486,0,0,0
570,31250,4927,0,485,0,0,0
580,31250,4914,0,501,0,0,0
590,31250,4321,0,531,0,0,0
600,31250,3830,0,508,0,0,0
610,31250,4379,0,496,0,0,0
620,31250,4933,0,494,0,0,0
630,31250,4262,0,498,0,0,0
640,31250,4591,0,521,0,0,0
650,31250,3989,0,490,0,0,0
660,31250,5319,0,493,0,0,0
670,31250,4687,0,491,0,0,0
680,31250,5083,0,493,0,0,0
690,31250,4915,0,497,0,0,0
700,31250,5049,0,492,0,0,0
710,31250,4337,0,505,0,0,0
720,31250,4047,0,532,0,0,0
730,31250,4188,0,504,0,0,0
740,31250,5090,0,498,0,0,0
750,31250,4355,0,502,0,0,0
760,31250,4498,0,491,0,0,0
770,31250,4859,0,492,0,0,0
780,31250,5030,0,478,0,0,0
790,31250,5066,0,508,0,0,0
800,31250,4177,0,502,0,0,0
810,31250,4479,0,485,0,0,0
820,31250,4589,0,530,0,0,0
830,31250,4048,0,504,0,0,0
840,31250,4662,0,503,0,0,0
850,31250,4375,0,510,0,0,0
860,31250,4264,0,519,0,0,0
870,31250,4412,0,502,0,0,0
880,31250,4912,0,497,0,0,0
890,31250,4447,0,484,0,0,0
900,31250,4707,0,518,0,0,0
910,31250,3991,0,529,0,0,0
920,31250,3789,0,494,0,0,0
930,31250,4862,0,509,0,0,0
940,31250,4524,0,501,0,0,0
950,31250,4869,0,486,0,0,0
960,31250,4625,0,522,0,0,0
970,31250,3676,0,516,0,0,0
980,31250,4121,0,501,0,0,0
990,31250,4563,0,493,0,0,0
1000,31250,4354,0,512,0,0,0
