timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,62500,62500,100,100,0,0,0
10,57575,57357,94,105,0,0,0
20,57726,57419,144,137,0,0,0
30,55317,55663,184,202,0,0,0
40,53377,52440,270,289,0,0,0
50,48815,47985,361,388,0,0,0
60,44640,42779,522,535,0,0,0
70,36668,35843,728,781,0,0,0
80,27120,24319,990,1068,0,0,0
90,16316,13621,1339,1386,0,0,0
100,7010,6551,1614,1611,0,0,0
110,3016,3427,1658,1630,0,0,0
120,2858,3072,1675,1656,0,0,0
130,2452,2762,1645,1688,0,0,0
140,3118,2658,1645,1650,0,0,0
150,2777,2553,1652,1643,0,0,0
160,2921,3030,1644,1648,0,0,0
170,3195,3048,1656,1643,0,0,0
180,3100,3349,1626,1689,0,0,0
190,3337,2458,1610,1622,0,0,0
200,2942,2914,1676,1639,0,0,0
210,4442,5396,1339,1303,30,28,186
220,15138,16069,902,880,41,40,346
230,37433,38521,237,245,28,34,445
240,58159,57942,13,15,5,3,203
250,62215,62095,4,5,0,0,18
260,62304,62297,5,5,0,0,0
270,62312,62277,10,5,0,0,0
280,62015,62257,10,9,0,0,0
290,62001,62088,19,11,0,0,0
300,61542,61971,23,18,0,0,0
310,61343,61556,40,21,0,0,0
320,60515,61496,52,28,0,0,0
330,59823,61128,75,42,0,0,0
340,58816,60290,103,60,0,0,0
350,57558,59557,138,82,0,0,0
360,55618,58230,192,121,0,0,0
370,53133,56551,264,174,0,0,0
380,49152,53711,353,226,0,0,0
390,45093,51265,508,334,0,0,0
400,37487,45818,710,464,0,0,0
410,27403,39491,1004,635,0,0,0
420,16792,30820,1257,922,0,0,0
430,9514,19153,1558,1267,0,0,0
440,4164,8727,1627,1485,0,0,0
450,2858,4904,1684,1631,0,0,0
460,2782,3383,1643,1657,0,0,0
470,2665,2695,1633,1620,0,0,0
480,3332,2510,1662,1673,0,0,0
490,2640,2740,1678,1682,0,0,0
500,2129,2606,1689,1649,0,0,0
510,2404,2928,1642,1617,0,0,0
520,2713,3494,1641,1637,0,0,0
530,2906,3434,1660,1671,0,0,0
540,2896,2920,1628,1599,0,0,0
550,2886,3116,1661,1634,0,0,0
560,2829,3217,1688,1642,0,0,0
570,2539,2529,1618,1660,0,0,0
580,3068,2176,1665,1665,0,0,0
590,2396,2232,1690,1667,0,0,0
600,2633,2981,1636,1664,0,0,0
610,2983,3013,1640,1627,0,0,0
620,3216,3221,1614,1635,0,0,0
630,3162,3453,1664,1683,0,0,0
640,2716,2371,1678,1631,0,0,0
650,2764,3118,1633,1675,0,0,0
660,2647,2229,1631,1668,0,0,0
670,3001,2419,1668,1651,0,0,0
680,2465,3287,1675,1621,0,0,0
690,2168,3135,1637,1647,0,0,0
700,2391,3007,1692,1666,0,0,0
710,3047,2961,1629,1605,0,0,0
720,2806,3396,1651,1637,0,0,0
730,2619,3454,1665,1673,0,0,0
740,2643,3331,1621,1642,0,0,0
750,3545,2617,1646,1655,0,0,0
760,3316,2911,1641,1655,0,0,0
770,3061,2707,1644,1674,0,0,0
780,3056,2404,1614,1653,0,0,0
790,3013,2586,1628,1661,0,0,0
800,2507,2632,1677,1634,0,0,0
810,2423,3200,1644,1639,0,0,0
820,3554,2939,1650,1730,0,0,0
830,3098,1737,1632,1680,0,0,0
840,3136,2610,1619,1599,0,0,0
850,3331,3317,1645,1643,0,0,0
860,3199,2613,1652,1672,0,0,0
870,2720,2404,1634,1643,0,0,0
880,2960,3393,1656,1635,0,0,0
890,2935,2983,1646,1643,0,0,0
900,2883,2779,1661,1663,0,0,0
910,3158,2884,1607,1651,0,0,0
920,3711,2943,1604,1639,0,0,0
930,3223,3174,1688,1667,0,0,0
940,2802,2606,1634,1654,0,0,0
950,2862,2802,1648,1660,0,0,0
960,2548,3284,1647,1657,0,0,0
970,3154,2896,1634,1650,0,0,0
980,3068,2409,1603,1648,0,0,0
990,3721,2285,1654,1659,0,0,0
1000,2360,3111,1643,1673,0,0,0
